Longitude,Latitude,Roadsegment
-8.630541,41.157153,10197
-8.630469,41.157234,10197
-8.629974,41.157189,276255
-8.628606,41.157153,274011
-8.627886,41.157675,2963
-8.626401,41.157414,2969
-8.624997,41.157072,10812
-8.625204,41.156244,10813
-8.623683,41.155641,10797
-8.624646,41.157891,3587
-8.624403,41.158683,3587
-8.624295,41.158971,3587
-8.623593,41.159259,16853
-8.628327,41.15736,225387
-8.62839,41.158278,274036
-8.628048,41.159916,223483
-8.627454,41.155794,80868
-8.628345,41.156856,80864
-8.628255,41.157108,274012
-8.627994,41.157387,274013
-8.628192,41.157657,250668
-8.628012,41.157873,274017
-8.628291,41.158341,226420
-8.628705,41.159322,148168
-8.62857,41.159907,148168
-8.631045,41.160186,142763
-8.629965,41.158872,156185
-8.630253,41.158053,276265
-8.629623,41.157027,276256
-8.62911,41.156928,276260
-8.627787,41.15763,2965
-8.625744,41.157297,2971
-8.625006,41.15718,2971
-8.624943,41.156919,10812
-8.625294,41.155632,11479
-8.623575,41.155641,10797
-8.623629,41.158656,208984
-8.62461,41.159664,208975
-8.628219,41.156586,80864
-8.628399,41.156883,80864
-8.628264,41.157378,274013
-8.627985,41.157774,274016
-8.628327,41.158548,134546
-8.628777,41.159322,148168
-8.623737,41.157045,80862
-8.625051,41.157297,2951
-8.626959,41.15763,2952
-8.627994,41.157873,276280
-8.628363,41.158629,134546
-8.629281,41.158917,276241
-8.630055,41.158584,276245
-8.630712,41.158269,288427
-8.632377,41.158521,288431
-8.633583,41.158737,288419
-8.633133,41.15772,48894
-8.632944,41.157837,48894
-8.633673,41.157504,48897
-8.634015,41.158746,164195
-8.631531,41.158305,288425
-8.631297,41.158278,288425
-8.630739,41.158206,288426
-8.630352,41.15808,288436
-8.629578,41.156991,276257
-8.629839,41.15574,2939
-8.624286,41.157153,2949
-8.62551,41.157396,2951
-8.625789,41.157468,2951
-8.623899,41.157081,80863
-8.626662,41.157594,2952
-8.627913,41.157855,2959
-8.627904,41.158017,276267
-8.628129,41.158431,134544
-8.628759,41.159331,148168
-8.62839,41.157288,274012
-8.628345,41.157369,274013
-8.628111,41.157603,274014
-8.628021,41.158314,274020
-8.626626,41.159025,2652
-8.625222,41.159619,2652
-8.624889,41.159781,2652
-8.628426,41.156766,80864
-8.628462,41.156865,80864
-8.628417,41.157171,276271
-8.627922,41.157675,276278
-8.627976,41.157945,276266
-8.628732,41.158773,134548
-8.628534,41.160051,148169
-8.624493,41.159115,208981
-8.624673,41.159583,208975
-8.624673,41.159988,276584
-8.628678,41.156298,254817
-8.629506,41.156514,2934
-8.629713,41.155956,2936
-8.623368,41.15574,10799
-8.623638,41.158773,208984
-8.624331,41.159133,208982
-8.625978,41.157252,273140
-8.624889,41.157333,3586
-8.624403,41.158602,3587
-8.624349,41.15898,3587
-8.624034,41.159106,16855
-8.627679,41.157549,2966
-8.627697,41.157648,2966
-8.627886,41.157837,276280
-8.627877,41.158008,276267
-8.627994,41.158152,276268
-8.62875,41.158737,134548
-8.629623,41.158728,250689
-8.630244,41.1579,250699
-8.629776,41.157153,250706
-8.628561,41.156991,80865
-8.627652,41.155875,80864
-8.623548,41.157018,80862
-8.625438,41.157396,2951
-8.627445,41.157711,2952
-8.627949,41.157945,276266
-8.627976,41.158044,276267
-8.628669,41.1588,134548
-8.628669,41.159718,148168
-8.624061,41.159151,16855
-8.624583,41.15934,208979
-8.624682,41.159628,208975
-8.627472,41.155686,80867
-8.628273,41.156586,80864
-8.628516,41.156775,80864
-8.628669,41.156946,80865
-8.628354,41.157396,225387
-8.627625,41.157612,2966
-8.626023,41.157369,2970
-8.62578,41.157342,2971
-8.627652,41.157729,2952
-8.627868,41.157774,2955
-8.62794,41.158152,276268
-8.627319,41.158683,2653
-8.625636,41.15943,2652
-8.624853,41.159772,2652
-8.624673,41.159655,208975
-8.623647,41.15871,208984
-8.624556,41.15988,208041
-8.624763,41.159925,276585
-8.629578,41.156334,2934
-8.629524,41.156271,2934
-8.629407,41.156244,2934
-8.629353,41.156181,2934
-8.62938,41.156199,2934
-8.629389,41.156091,2935
-8.627652,41.155677,127916
-8.627715,41.155812,80864
-8.628435,41.156829,80864
-8.628462,41.157108,276271
-8.628363,41.157108,276271
-8.628462,41.157135,276271
-8.628354,41.15736,276273
-8.626986,41.157477,2967
-8.625087,41.157162,2971
-8.624916,41.156874,10812
-8.625249,41.155623,11479
-8.623575,41.155632,10797
-8.623296,41.155722,10800
-8.628318,41.156685,80864
-8.628255,41.157225,276272
-8.627931,41.15781,274017
-8.62857,41.158656,278840
-8.630154,41.158278,276247
-8.630586,41.157198,10197
-8.631927,41.157171,259927
-8.633241,41.158557,259935
-8.630208,41.158413,276247
-8.630316,41.157522,276251
-8.629515,41.156946,276257
-8.629443,41.155956,225124
-8.623575,41.157063,80862
-8.62461,41.157216,2949
-8.625672,41.157378,2951
-8.627274,41.157657,2952
-8.627787,41.157747,2954
-8.627967,41.157729,225395
-8.628057,41.158224,274019
-8.628426,41.158611,134546
-8.629479,41.158818,276242
-8.630226,41.158413,276247
-8.630325,41.158269,231188
-8.631981,41.15844,288429
-8.633115,41.158701,288418
-8.633448,41.158656,164196
-8.632746,41.158404,288425
-8.631369,41.158215,288425
-8.63109,41.158215,288426
-8.631072,41.158287,288426
-8.630982,41.158323,288426
-8.63064,41.158197,288433
-8.630154,41.15763,276251
-8.629551,41.157099,250708
-8.629182,41.157036,274006
-8.628669,41.157063,276263
-8.62812,41.157405,276274
-8.627958,41.15763,276278
-8.627895,41.157729,276279
-8.627931,41.15781,276280
-8.62857,41.158827,134548
-8.628561,41.159952,148168
-8.623728,41.157036,80862
-8.625672,41.157315,2951
-8.627112,41.157621,2952
-8.627958,41.158062,276267
-8.627877,41.158206,276268
-8.62803,41.158485,134544
-8.629263,41.158881,276241
-8.62992,41.15862,276245
-8.630262,41.158044,276265
-8.630298,41.157405,10192
-8.631342,41.156811,10202
-8.632377,41.157702,259926
-8.632953,41.158449,259930
-8.633898,41.158791,288419
-8.63046,41.159493,156182
-8.630217,41.159124,156183
-8.630163,41.158881,156185
-8.630154,41.158521,276246
-8.630325,41.157756,276250
-8.629983,41.157297,250704
-8.629407,41.157063,274004
-8.628579,41.156991,80865
-8.62767,41.155875,80864
-8.626311,41.155722,53221
-8.626428,41.15592,273139
-8.6265,41.156208,273109
-8.626095,41.156991,273110
-8.625987,41.15727,273145
-8.623701,41.157027,80862
-8.626554,41.15745,2968
-8.627724,41.157585,2966
-8.627958,41.15808,276267
-8.628588,41.159394,148168
-8.63316,41.158485,197344
-8.632422,41.157621,259926
-8.631477,41.156703,197348
-8.630604,41.157036,10197
-8.630028,41.157252,276254
-8.629398,41.157054,276257
-8.628345,41.156748,80864
-8.627634,41.155776,80868
-8.627526,41.155605,80866
-8.627454,41.155632,127918
-8.627535,41.155767,80868
-8.628453,41.156901,80864
-8.628489,41.156991,80865
-8.628066,41.157558,276275
-8.627949,41.157936,276266
-8.628885,41.159034,148167
-8.628435,41.156739,80864
-8.628525,41.156775,80864
-8.628561,41.156856,80864
-8.628192,41.15727,276273
-8.628039,41.157531,276275
-8.628201,41.158521,134545
-8.628705,41.15952,148168
-8.628525,41.157747,225392
-8.628174,41.15799,225356
-8.628264,41.158314,226420
-8.628057,41.15835,226418
-8.628849,41.159007,148167
-8.629236,41.159007,276241
-8.629776,41.158809,276244
-8.629884,41.158683,156186
-8.630496,41.159007,152181
-8.631207,41.158593,288427
-8.631486,41.158062,288425
-8.631603,41.157693,197354
-8.631891,41.157801,197354
-8.632152,41.157864,259926
-8.632377,41.157819,259926
-8.632656,41.158116,259925
-8.632881,41.15844,131999
-8.624439,41.159169,208981
-8.624664,41.159475,208976
-8.624718,41.159835,208974
-8.624682,41.160168,229911
-8.624115,41.157,80863
-8.625042,41.157297,2951
-8.628336,41.156883,80864
-8.627967,41.157675,276278
-8.627976,41.157954,276267
-8.628795,41.159187,148168
-8.630136,41.157351,10192
-8.630865,41.156955,10197
-8.631675,41.156928,259927
-8.632251,41.157549,259926
-8.632854,41.158179,131992
-8.633493,41.158728,288419
-8.624052,41.159961,208041
-8.625933,41.159277,2652
-8.62758,41.158566,2653
-8.628417,41.158773,134547
-8.62794,41.156487,80864
-8.628129,41.157423,276274
-8.627985,41.157603,276278
-8.627931,41.157801,276280
-8.628057,41.158278,276269
-8.628804,41.159016,148167
-8.628741,41.159115,148168
-8.624025,41.158899,208983
-8.624502,41.15916,208981
-8.624592,41.159421,208977
-8.624691,41.159439,208977
-8.628318,41.156991,80865
-8.628525,41.156973,276263
-8.628444,41.157306,250666
-8.628147,41.157729,225393
-8.629002,41.158773,250685
-8.63037,41.157882,276249
-8.630667,41.157009,10197
-8.63181,41.157288,259927
-8.632908,41.158323,131992
-8.630937,41.159907,142763
-8.630208,41.158908,156185
-8.630271,41.158827,156185
-8.630064,41.158467,276246
-8.630397,41.15772,276250
-8.630019,41.157162,276255
-8.624898,41.157081,10812
-8.625141,41.156289,10813
-8.624106,41.156199,18393
-8.623638,41.157873,53210
-8.623512,41.158638,208984
-8.623872,41.159187,16855
-8.628381,41.155614,83171
-8.629155,41.15646,254821
-8.629578,41.156496,2934
-8.629767,41.156262,2934
-8.629749,41.156055,273158
-8.629857,41.156028,273158
-8.627445,41.155641,80866
-8.627697,41.155713,127919
-8.627895,41.15574,127916
-8.628012,41.155848,127916
-8.628111,41.155974,80846
-8.628138,41.156046,80846
-8.628255,41.156262,80846
-8.628462,41.156532,80846
-8.628561,41.156667,80846
-8.630964,41.1597,142764
-8.630262,41.159007,156184
-8.629938,41.15853,276245
-8.630289,41.158152,276264
-8.630091,41.157117,250705
-8.629254,41.156901,276258
-8.627931,41.156109,80864
-8.625114,41.157315,2951
-8.627733,41.157756,2953
-8.62803,41.158035,276267
-8.628327,41.158539,134546
-8.628687,41.159718,148168
-8.627877,41.156199,80864
-8.627958,41.157459,276275
-8.627904,41.158125,274019
-8.629614,41.158674,250682
-8.631414,41.158287,288427
-8.628156,41.157666,250668
-8.628183,41.157567,250667
-8.62803,41.157765,274016
-8.627976,41.157918,274018
-8.628003,41.158134,274019
-8.627985,41.158377,226417
-8.627697,41.158575,2653
-8.62695,41.158908,2652
-8.625663,41.159412,2652
-8.624898,41.159754,2652
-8.624808,41.159799,2652
-8.627634,41.157639,2952
-8.627904,41.158107,276268
-8.62749,41.158647,2653
-8.625492,41.159574,2652
-8.624871,41.159772,2652
-8.623971,41.160042,208041
-8.629947,41.158827,156186
-8.629902,41.158629,276245
-8.630235,41.158215,276264
-8.629461,41.157108,274004
-8.628282,41.156676,80864
-8.630172,41.157324,276253
-8.629812,41.157117,276255
-8.628804,41.157,276261
-8.627985,41.157738,276279
-8.62839,41.15871,134547
-8.629533,41.158881,276243
-8.630397,41.158206,231193
-8.630505,41.158233,231194
-8.632017,41.158485,288429
-8.633448,41.15871,288419
-8.624241,41.15727,2949
-8.626941,41.157702,2952
-8.628066,41.157873,274017
-8.628039,41.157972,274018
-8.628399,41.158566,134546
-8.629353,41.158827,276242
-8.62947,41.158872,276242
-8.630235,41.158305,276247
-8.630343,41.157414,10192
-8.630505,41.157288,10197
-8.630523,41.157198,10197
-8.631261,41.156874,10199
-8.63226,41.157612,259926
-8.632863,41.158188,131992
-8.633628,41.158656,288419
-8.628255,41.157414,274013
-8.628201,41.157486,274013
-8.627391,41.157729,2952
-8.625834,41.157378,2951
-8.625051,41.157099,10812
-8.625222,41.156055,10813
-8.624115,41.156325,18393
-8.623926,41.156559,18393
-8.623863,41.157243,53210
-8.623503,41.158215,53210
-8.624079,41.158845,208983
-8.623197,41.159376,14282
-8.633448,41.158584,164196
-8.631855,41.158341,288425
-8.631063,41.158233,288426
-8.630919,41.158242,288426
-8.630154,41.157639,276251
-8.629812,41.157207,250706
-8.629632,41.157081,250707
-8.628696,41.157063,276263
-8.627616,41.157558,2966
-8.626086,41.157351,2970
-8.625231,41.157216,2971
-8.62497,41.157162,2971
-8.625159,41.156208,10813
-8.623809,41.155605,10796
-8.623359,41.155749,10800
-8.628408,41.157396,225387
-8.628183,41.157531,250667
-8.628093,41.158035,225358
-8.626914,41.158818,2652
-8.62515,41.159655,2652
-8.624853,41.159781,2652
-8.623368,41.157,80862
-8.625393,41.15736,2951
-8.627103,41.157603,2952
-8.627715,41.157693,2952
-8.628075,41.157927,274018
-8.628264,41.158476,274033
-8.629506,41.158818,250688
-8.630316,41.158251,231188
-8.632602,41.15853,288431
-8.62839,41.157468,225385
-8.627922,41.157828,276280
-8.627436,41.158647,2653
-8.625888,41.159394,2652
-8.624484,41.159925,208041
-8.628138,41.156514,80864
-8.628534,41.156919,80865
-8.628399,41.156856,80864
-8.628282,41.157297,274012
-8.628003,41.157756,274016
-8.628066,41.157882,250669
-8.628426,41.158575,278838
-8.629182,41.158872,276241
-8.629398,41.15889,276242
-8.629893,41.158728,276244
-8.630154,41.158332,276247
-8.631846,41.158422,288428
-8.626203,41.156712,273110
-8.626185,41.156784,273110
-8.626104,41.156982,273110
-8.625897,41.157351,2971
-8.625141,41.157243,2971
-8.624745,41.157612,3587
-8.624367,41.158809,3587
-8.624277,41.158971,3587
-8.623395,41.159313,3582
-8.627373,41.157603,2966
-8.625465,41.157261,2971
-8.625087,41.157225,2971
-8.625141,41.156433,10813
-8.623215,41.155758,10801
-8.632737,41.158089,288425
-8.631684,41.156937,259927
-8.630739,41.157099,10197
-8.629893,41.157171,276255
-8.628876,41.157063,274008
-8.627895,41.156118,80864
-8.633241,41.15889,52556
-8.632935,41.159385,52556
-8.628327,41.156739,80864
-8.628507,41.15682,80864
-8.628588,41.156982,80865
-8.628075,41.157666,274015
-8.62803,41.158206,274019
-8.629488,41.158647,250682
-8.629956,41.158611,276245
-8.630235,41.157423,10192
-8.631486,41.156946,246158
-8.632611,41.1579,259926
-8.633907,41.158701,288419
-8.624655,41.159853,208974
-8.624205,41.159214,208982
-8.623413,41.155722,10799
-8.62344,41.155803,10799
-8.631846,41.15988,128068
-8.628372,41.156721,80864
-8.628543,41.156829,80864
-8.628597,41.156946,80865
-8.627976,41.157693,276278
-8.628624,41.15898,134548
-8.62578,41.157351,2971
-8.625465,41.157324,2971
-8.625348,41.157297,2971
-8.625186,41.15727,2971
-8.625015,41.157198,2971
-8.624646,41.157936,3587
-8.624286,41.158962,3587
-8.624196,41.159061,16855
-8.630226,41.157441,276252
-8.629614,41.156928,276257
-8.633718,41.158674,164195
-8.631828,41.158368,288425
-8.630757,41.158179,288426
-8.630334,41.158098,276265
-8.629776,41.157198,250706
-8.62965,41.157081,250707
-8.628381,41.157171,274012
-8.627886,41.1579,276266
-8.628561,41.158773,134547
-8.62848,41.159997,148169
-8.624592,41.157216,2949
-8.627571,41.157711,2952
-8.628048,41.158188,276268
-8.629695,41.158701,276244
-8.631459,41.158359,288427
-8.631513,41.159439,219375
-8.631477,41.159232,219377
-8.631189,41.159448,219375
-8.63037,41.159187,10822
-8.630109,41.158863,156185
-8.630109,41.158548,276246
-8.630253,41.158323,276247
-8.630352,41.158017,276265
-8.630325,41.157567,276251
-8.629713,41.157036,276256
-8.629623,41.156163,2934
-8.629659,41.155641,225127
-8.627985,41.157639,276278
-8.62785,41.157648,276278
-8.627913,41.15772,276279
-8.627931,41.158062,276267
-8.628021,41.158422,134544
-8.627094,41.158836,2652
-8.625168,41.159718,2652
-8.624772,41.159808,2652
-8.624385,41.159223,208981
-8.623611,41.158944,208984
-8.633853,41.1588,288419
-8.633097,41.158647,288418
-8.632458,41.157756,259926
-8.632197,41.15736,259927
-8.632098,41.157234,259927
-8.6319,41.157036,259927
-8.63172,41.156847,259927
-8.631297,41.156613,246151
-8.631072,41.156784,10197
-8.630631,41.15709,10197
-8.630568,41.157243,10197
-8.630397,41.157504,276251
-8.630118,41.15754,250701
-8.629461,41.157117,274004
-8.628282,41.157666,274043
-8.633268,41.158584,164197
-8.632233,41.15844,288425
-8.630784,41.15817,288426
-8.630406,41.158089,288434
-8.629794,41.157081,276256
-8.629641,41.157018,276256
-8.629065,41.156982,276260
-8.628768,41.157009,276261
-8.628435,41.157153,276271
-8.627985,41.157567,276278
-8.628201,41.158584,134546
-8.628804,41.159286,148168
-8.628417,41.157279,274012
-8.62812,41.157639,274014
-8.626932,41.157549,2967
-8.62542,41.157252,2971
-8.62497,41.156856,10812
-8.625573,41.155713,289703
-8.624394,41.157297,2949
-8.625051,41.156586,10813
-8.625402,41.155605,11476
-8.626131,41.155776,53222
-8.626473,41.155857,273139
-8.62641,41.155956,273138
-8.624619,41.160069,229911
-8.624133,41.159016,208983
-8.623458,41.158332,53210
-8.623431,41.158071,53210
-8.623368,41.15799,53210
-8.623314,41.1579,53210
-8.623422,41.1579,53210
-8.623683,41.160186,208041
-8.624007,41.160105,208041
-8.62497,41.160096,14261
-8.626905,41.159052,2652
-8.627157,41.158872,2652
-8.627184,41.158782,2652
-8.627571,41.158701,2653
-8.627697,41.158719,2653
-8.627796,41.15871,2653
-8.628948,41.1588,274031
-8.630271,41.15772,250699
-8.630109,41.157405,189270
-8.630055,41.157324,276254
-8.62992,41.157216,276255
-8.624421,41.159358,208979
-8.624574,41.159745,208974
-8.624565,41.159871,276585
-8.625006,41.15727,2951
-8.627427,41.157675,2952
-8.628039,41.158242,276268
-8.628732,41.158944,148165
-8.623206,41.156982,80862
-8.62542,41.157387,2951
-8.627499,41.157747,2952
-8.627868,41.157837,2958
-8.627958,41.157963,276267
-8.62794,41.158071,276267
-8.628795,41.158926,148166
-8.628579,41.160015,148169
-8.624376,41.157198,2949
-8.62632,41.157531,2951
-8.627445,41.157702,2952
-8.627526,41.157639,2952
-8.62785,41.157738,276279
-8.628021,41.158134,276268
-8.628669,41.158872,134548
-8.629992,41.158638,276245
-8.630271,41.158431,276247
-8.630343,41.158548,276246
-8.630496,41.158359,231194
-8.630334,41.157684,276250
-8.630289,41.157423,10192
-8.630334,41.157324,10196
-8.631432,41.15682,246157
-8.632323,41.157621,259926
-8.632962,41.158359,131993
-8.633619,41.158638,164196
-8.628669,41.159889,136780
-8.628867,41.159178,136780
-8.629164,41.158908,276241
-8.629569,41.158836,276243
-8.630208,41.158368,276247
-8.631648,41.158377,288427
-8.628174,41.156577,80864
-8.628084,41.157495,276274
-8.627958,41.157603,276278
-8.628057,41.158332,276270
-8.628939,41.158854,276276
-8.629983,41.158656,276245
-8.631333,41.158359,288427
-8.633673,41.158737,288419
-8.633403,41.158566,164196
-8.632701,41.157963,259925
-8.63181,41.156991,259927
-8.631216,41.156721,10199
-8.630406,41.15718,10197
-8.629614,41.157027,276257
-8.628444,41.156757,80864
-8.623872,41.15871,208984
-8.62344,41.159286,3582
-8.633538,41.158665,128147
-8.633322,41.158611,128150
-8.633178,41.159268,52556
-8.624115,41.158926,208983
-8.624682,41.159664,208975
-8.624691,41.159781,208974
-8.624358,41.158944,3587
-8.624682,41.159547,208975
-8.6247,41.159772,208974
-8.627418,41.155641,80866
-8.628075,41.156442,80864
-8.628255,41.156577,80864
-8.628435,41.157171,276271
-8.628111,41.157387,276274
-8.628021,41.157585,276278
-8.628102,41.15844,134544
-8.62866,41.158809,134548
-8.629281,41.158863,276241
-8.629668,41.158764,276243
-8.630226,41.158404,276247
-8.631531,41.158422,288427
-8.633313,41.158656,288419
-8.628624,41.158836,134548
-8.623359,41.16015,208041
-8.624025,41.159961,208041
-8.626374,41.159007,2652
-8.627904,41.158359,2653
-8.629362,41.158755,250688
-8.630172,41.158377,276247
-8.630307,41.157513,276251
-8.629803,41.155983,2936
-8.63019,41.159142,156183
-8.630028,41.158953,156185
-8.630154,41.158341,276247
-8.630334,41.157711,276250
-8.629218,41.157081,274005
-8.628102,41.156451,80864
-8.630226,41.157396,276253
-8.630091,41.157225,276254
-8.629416,41.156973,250654
-8.628507,41.157189,274011
-8.628156,41.15754,274013
-8.628057,41.157585,274014
-8.628021,41.157891,274018
-8.628606,41.158692,134547
-8.628651,41.159682,148168
-8.628921,41.159178,136780
-8.629605,41.158773,276243
-8.630298,41.158008,276265
-8.629911,41.157189,276255
-8.62875,41.157027,276262
-8.62785,41.157603,276278
-8.627823,41.157747,2954
-8.626401,41.157576,2951
-8.624943,41.157063,10812
-8.625375,41.155839,10813
-8.623215,41.15574,10801
-8.623575,41.157027,80862
-8.626554,41.157531,2952
-8.628021,41.158125,276268
-8.628723,41.158845,134548
-8.629137,41.158935,136783
-8.629632,41.158836,276243
-8.629839,41.158773,276244
-8.630109,41.158521,276246
-8.630334,41.157882,276249
-8.629641,41.157027,276256
-8.629533,41.156505,2934
-8.62983,41.155785,2938
-8.633268,41.158476,197343
-8.632557,41.157738,259926
-8.631684,41.156811,259928
-8.631072,41.156874,10197
-8.630766,41.156973,10197
-8.630433,41.157144,10197
-8.630352,41.157252,10197
-8.6301,41.15727,276254
-8.629875,41.157072,276255
-8.629164,41.156982,276260
-8.628507,41.157036,276271
-8.627706,41.157567,2966
-8.625996,41.157369,2971
-8.625213,41.157153,2971
-8.625186,41.156433,10813
-8.623728,41.155677,10797
-8.628345,41.15727,274012
-8.627985,41.157621,274014
-8.628012,41.158044,274018
-8.629065,41.158854,276277
-8.629893,41.158719,156186
-8.630793,41.15826,288427
-8.632629,41.158566,288431
-8.633916,41.158782,288419
-8.63325,41.158683,288419
-8.631333,41.158395,288427
-8.63091,41.158422,288427
-8.630343,41.157702,276250
-8.629668,41.156802,208935
-8.629902,41.155974,2936
-8.633592,41.158611,128146
-8.633223,41.158773,52556
-8.633034,41.159385,52556
-8.6283,41.157387,225386
-8.62821,41.157549,250667
-8.628291,41.158647,134546
-8.628804,41.159367,148168
-8.623926,41.158872,208983
-8.624502,41.159547,208976
-8.630208,41.159196,156183
-8.630064,41.158971,156185
-8.630019,41.15853,276246
-8.630208,41.158251,276264
-8.630244,41.157495,276252
-8.62974,41.157117,276256
-8.629398,41.157036,276257
-8.628381,41.156757,80864
-8.627787,41.15592,80864
-8.624601,41.159277,208979
-8.624709,41.159664,208975
-8.624727,41.160195,229911
-8.633583,41.158665,164196
-8.633214,41.158584,164197
-8.631594,41.158251,288425
-8.630964,41.158143,288426
-8.630613,41.158089,288433
-8.630019,41.157225,276254
-8.628885,41.156892,276261
-8.627994,41.157477,276275
-8.626473,41.157423,2969
-8.625132,41.157189,2971
-8.625015,41.156631,128396
-8.63073,41.159862,142764
-8.630244,41.159124,156183
-8.62992,41.158728,156186
-8.630109,41.158449,276246
-8.630289,41.157567,276251
-8.629578,41.157027,276257
-8.629695,41.155776,225125
-8.628075,41.156208,80864
-8.628462,41.156721,80864
-8.628264,41.157045,276271
-8.627922,41.157369,276274
-8.627958,41.157459,276275
-8.628012,41.157936,274018
-8.628417,41.158674,134547
-8.628687,41.159124,148168
-8.628435,41.160051,148169
-8.624223,41.159043,16854
-8.628426,41.157495,225383
-8.627859,41.157603,2963
-8.62695,41.157513,2967
-8.625213,41.157189,2971
-8.624997,41.157072,10812
-8.625303,41.155893,10813
-8.623287,41.15574,10800
-8.624259,41.158899,208983
-8.624691,41.159277,208979
-8.624736,41.160159,229911
-8.624538,41.157243,2949
-8.626221,41.157522,2951
-8.62749,41.157738,2952
-8.627616,41.157792,2952
-8.627913,41.158026,276267
-8.628048,41.158404,276270
-8.62884,41.158989,148167
-8.628768,41.159223,148168
-8.624628,41.159556,208975
-8.624673,41.159655,208975
-8.624682,41.15997,276585
-8.624079,41.158854,208983
-8.623242,41.159448,3584
-8.628435,41.157639,274042
-8.62839,41.157729,274043
-8.628291,41.157711,225393
-8.628039,41.15799,274018
-8.628561,41.158854,134548
-8.629002,41.158908,276277
-8.629371,41.158764,250688
-8.630046,41.158422,250694
-8.63028,41.157693,250700
-8.629884,41.157153,276255
-8.62965,41.157081,276256
-8.62956,41.156451,2934
-8.627958,41.156298,80864
-8.628003,41.15772,276278
-8.630298,41.159322,156182
-8.629956,41.158557,276245
-8.630244,41.158071,276265
-8.629938,41.157171,276255
-8.629704,41.155929,2936
-8.6274,41.155668,80866
-8.627643,41.155884,80864
-8.627832,41.156073,80864
-8.628219,41.156595,80864
-8.628471,41.156874,80864
-8.628534,41.157036,80865
-8.627985,41.157495,276275
-8.627994,41.157585,276278
-8.627949,41.157801,276279
-8.628084,41.15844,134544
-8.628579,41.1588,134548
-8.628669,41.159592,148168
-8.623935,41.157189,80863
-8.624943,41.157459,3587
-8.624682,41.158026,3587
-8.624502,41.158458,3587
-8.627751,41.156226,80864
-8.628426,41.156766,80864
-8.628543,41.15673,80864
-8.628363,41.157306,274012
-8.627967,41.157702,225395
-8.628039,41.158323,276269
-8.629623,41.158827,276243
-8.630118,41.158503,276246
-8.632053,41.158467,288429
-8.630118,41.157441,250702
-8.629425,41.156919,208934
-8.628021,41.156307,80864
-8.628273,41.157675,225393
-8.627112,41.157612,2967
-8.625339,41.15727,2971
-8.624907,41.156874,10812
-8.62524,41.155902,10813
-8.624214,41.155632,10795
-8.62803,41.156208,80864
-8.628039,41.156325,80864
-8.628138,41.156469,80864
-8.6283,41.156703,80864
-8.628489,41.156946,80865
-8.6283,41.15727,274012
-8.628246,41.157333,274013
-8.628048,41.157495,274013
-8.62821,41.15808,225341
-8.628885,41.158881,276276
-8.629902,41.158719,276245
-8.63019,41.158503,276246
-8.624664,41.15997,276585
-8.623836,41.158809,208983
-8.624682,41.159466,208977
-8.62389,41.158755,208983
-8.624313,41.157063,2949
-8.626131,41.157432,2951
-8.627589,41.157585,2952
-8.628417,41.158566,134546
-8.62947,41.1588,276242
-8.629587,41.158782,276243
-8.630559,41.158215,231194
-8.628291,41.157396,274013
-8.628111,41.157576,274014
-8.628156,41.15826,250672
-8.628867,41.158872,148165
-8.628606,41.159952,148168
-8.624007,41.157144,80863
-8.625456,41.157333,2951
-8.626401,41.157558,2951
-8.626491,41.157621,2952
-8.630919,41.15997,142763
-8.630082,41.158377,250694
-8.630109,41.157387,250702
-8.628795,41.156955,276261
-8.627634,41.155785,127920
-8.624646,41.160051,229911
-8.624574,41.159259,208980
-8.624367,41.159952,208041
-8.624547,41.159916,208041
-8.626329,41.159169,2652
-8.627427,41.158701,2653
-8.627517,41.158656,2653
-8.627607,41.158611,2653
-8.628822,41.158917,276276
-8.629596,41.158791,276243
-8.630145,41.158386,276247
-8.630208,41.157513,276252
-8.629551,41.156982,276257
-8.629632,41.156316,2934
-8.627724,41.157612,2966
-8.628048,41.157981,274018
-8.628012,41.158098,274019
-8.628957,41.158899,276277
-8.629326,41.158881,276242
-8.629749,41.158701,276244
-8.630298,41.157792,276250
-8.630019,41.157297,276254
-8.629524,41.157045,276257
-8.6283,41.156757,80864
-8.627481,41.155848,80868
-8.633655,41.158737,288419
-8.63145,41.158332,288427
-8.630829,41.158188,288427
-8.629236,41.156478,254821
-8.629173,41.156406,254821
-8.629335,41.156442,254821
-8.629614,41.156469,2934
-8.629884,41.155731,2939
-8.630487,41.159475,156182
-8.629974,41.158521,250692
-8.630217,41.157765,250699
-8.629551,41.157027,274004
-8.628543,41.156892,80865
-8.627778,41.155974,80864
-8.624475,41.157171,2949
-8.626554,41.15754,2952
-8.627652,41.157738,2952
-8.627724,41.157684,2952
-8.627922,41.15772,276279
-8.628012,41.158098,274019
-8.628156,41.158422,274023
-8.628876,41.158944,148167
-8.628651,41.159781,148168
-8.623701,41.155623,10797
-8.623242,41.155785,10801
-8.62821,41.15763,250668
-8.628075,41.15772,274015
-8.626464,41.157495,2969
-8.62542,41.157315,2971
-8.62515,41.156676,10812
-8.625411,41.155794,10813
-8.623449,41.155776,10799
-8.627859,41.157477,276275
-8.627823,41.157549,276278
-8.628012,41.157819,274017
-8.628003,41.158125,274019
-8.629155,41.158791,250686
-8.629461,41.158809,250688
-8.629749,41.158737,250690
-8.630262,41.15781,250699
-8.629695,41.15709,250707
-8.628615,41.157027,276263
-8.627841,41.155992,80864
